global_idx,node_id,node_type,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167
338,DB00874,drug,0.0,0.07692308,0.07692308,0.0,0.15384616,0.0,0.0,0.0,0.0,0.0,0.07692308,0.23076923,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.15384616,0.07692308,0.0,0.0,0.0,0.0,0.07692308,0.15384616,0.0,0.0,0.15384616,0.07692308,0.0,0.07692308,0.07692308,0.0,0.0,0.07692308,0.0,0.07692308,0.0,0.07692308,0.15384616,0.15384616,0.07692308,0.07692308,0.07692308,0.23076923,0.07692308,0.07692308,0.07692308,0.0,0.07692308,0.07692308,0.0,0.30769232,0.0,0.0,0.15384616,0.0,0.0,0.0,0.15384616,0.0,0.15384616,0.07692308,0.07692308,0.23076923,0.07692308,0.0,0.07692308,0.15384616,0.07692308,0.07692308,0.0,0.07692308,0.0,0.0,0.0,0.0,0.07692308,0.07692308,0.0,0.0,0.0,0.07692308,0.0,0.0,0.07692308,0.0,0.07692308,0.07692308,0.07692308,0.0,0.0,0.0,0.0,0.07692308,0.07692308,0.15384616,0.0,0.0,0.07692308,0.07692308,0.0,0.0,0.07692308,0.07692308,0.0,0.07692308,0.23076923,0.07692308,0.07692308,0.0,0.0,0.07692308,0.15384616,0.15384616,0.0,0.0,0.0,0.0,0.0,0.0,0.15384616,0.0,0.0,0.07692308,0.30769232,1.0,1.0,1.0,0.12,1.0,0.3,0.0,0.0,0.0,0.15,1.0,0.3,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,DB00875,drug,0.07980869,0.0,0.07980869,0.0,0.0,0.07980869,0.0,0.0,0.0,0.07980869,0.15961738,0.23942606,0.07980869,0.07980869,0.07980869,0.0,0.0,0.0,0.07980869,0.07980869,0.15961738,0.0,0.0,0.0,0.07980869,0.07980869,0.15961738,0.07980869,0.0,0.07980869,0.07980869,0.07980869,0.07980869,0.07980869,0.07980869,0.0,0.0,0.07980869,0.0,0.0,0.07980869,0.0,0.15961738,0.07980869,0.0,0.07980869,0.15961738,0.07980869,0.0,0.07980869,0.0,0.07980869,0.0,0.0,0.31923476,0.0,0.07980869,0.15961738,0.0,0.07980869,0.0,0.15961738,0.0,0.15961738,0.0,0.07980869,0.15961738,0.07980869,0.0,0.0,0.07980869,0.0,0.0,0.0,0.0,0.07980869,0.0,0.0,0.15961738,0.0,0.07980869,0.07980869,0.07980869,0.0,0.07980869,0.07980869,0.0,0.0,0.0,0.0,0.0,0.15961738,0.0,0.0,0.0,0.0,0.07980869,0.07980869,0.15961738,0.0,0.0,0.0,0.07980869,0.0,0.0,0.15961738,0.07980869,0.0,0.0,0.15961738,0.07980869,0.0,0.07980869,0.0,0.15961738,0.07980869,0.15961738,0.0,0.0,0.23942606,0.0,0.0,0.0,0.23942606,0.07980869,0.07980869,0.07980869,0.15961738,1.0,1.0,1.0,0.1,0.02,0.25,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,DB00876,drug,0.0,0.0,0.0696733,0.0,0.0,0.0,0.0,0.0,0.0696733,0.0,0.0696733,0.3483665,0.0696733,0.0,0.0,0.0,0.0,0.0,0.0,0.0696733,0.0696733,0.1393466,0.0,0.0,0.0,0.0,0.1393466,0.0,0.0,0.0696733,0.0696733,0.0,0.0,0.0,0.0696733,0.0,0.0,0.0,0.0,0.0,0.0,0.0696733,0.1393466,0.1393466,0.0,0.0,0.1393466,0.0696733,0.0,0.0696733,0.0696733,0.2090199,0.0696733,0.0696733,0.3483665,0.0,0.0,0.1393466,0.0,0.0,0.0,0.2090199,0.0696733,0.2090199,0.0,0.0696733,0.2090199,0.2090199,0.0,0.0,0.0696733,0.0696733,0.0,0.0,0.0,0.0,0.0,0.0,0.0696733,0.0,0.0696733,0.0,0.1393466,0.0,0.0696733,0.0,0.0,0.0,0.0,0.0,0.0696733,0.0696733,0.0696733,0.0,0.0,0.0,0.1393466,0.0696733,0.1393466,0.0,0.0696733,0.0,0.0696733,0.0,0.0696733,0.1393466,0.0696733,0.0,0.0,0.1393466,0.0696733,0.0,0.0,0.0,0.0696733,0.0696733,0.1393466,0.0,0.0,0.0,0.0,0.0,0.0,0.1393466,0.0,0.0,0.0696733,0.3483665,1.0,1.0,1.0,0.02,0.42,0.05,0.0,0.0,0.0,0.1,0.8,0.3,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,DB00877,drug,0.0,0.0,0.07432941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14865883,0.29731765,0.07432941,0.0,0.0,0.0,0.14865883,0.07432941,0.0,0.07432941,0.14865883,0.0,0.07432941,0.0,0.0,0.07432941,0.14865883,0.0,0.07432941,0.07432941,0.07432941,0.0,0.0,0.0,0.0,0.0,0.07432941,0.07432941,0.0,0.07432941,0.0,0.0,0.14865883,0.07432941,0.0,0.0,0.14865883,0.22298825,0.07432941,0.07432941,0.0,0.07432941,0.0,0.0,0.4459765,0.0,0.0,0.29731765,0.0,0.0,0.0,0.22298825,0.0,0.14865883,0.0,0.07432941,0.14865883,0.07432941,0.0,0.0,0.07432941,0.0,0.0,0.07432941,0.0,0.0,0.0,0.0,0.0,0.0,0.07432941,0.0,0.07432941,0.0,0.07432941,0.07432941,0.07432941,0.0,0.0,0.0,0.07432941,0.07432941,0.0,0.0,0.07432941,0.07432941,0.07432941,0.07432941,0.14865883,0.0,0.0,0.0,0.07432941,0.0,0.0,0.07432941,0.14865883,0.0,0.0,0.14865883,0.07432941,0.0,0.07432941,0.07432941,0.07432941,0.07432941,0.14865883,0.0,0.0,0.0,0.0,0.0,0.0,0.14865883,0.0,0.0,0.07432941,0.14865883,1.0,1.0,1.0,0.04,0.42,0.1,0.0,0.0,0.0,0.2,0.85,0.0,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,DB00881,drug,0.0,0.0,0.07881104,0.0,0.07881104,0.0,0.07881104,0.0,0.07881104,0.0,0.07881104,0.31524417,0.15762208,0.0,0.0,0.0,0.0,0.0,0.0,0.15762208,0.07881104,0.07881104,0.07881104,0.0,0.07881104,0.0,0.15762208,0.0,0.0,0.07881104,0.07881104,0.0,0.0,0.07881104,0.0,0.0,0.0,0.0,0.07881104,0.0,0.0,0.07881104,0.15762208,0.15762208,0.0,0.0,0.15762208,0.07881104,0.0,0.07881104,0.0,0.15762208,0.0,0.0,0.31524417,0.0,0.07881104,0.23643312,0.15762208,0.0,0.0,0.15762208,0.0,0.15762208,0.0,0.07881104,0.15762208,0.07881104,0.0,0.0,0.07881104,0.0,0.0,0.0,0.0,0.07881104,0.0,0.0,0.0,0.0,0.07881104,0.0,0.0,0.0,0.07881104,0.07881104,0.0,0.0,0.07881104,0.0,0.07881104,0.07881104,0.0,0.0,0.0,0.0,0.15762208,0.0,0.15762208,0.0,0.0,0.0,0.07881104,0.07881104,0.23643312,0.07881104,0.07881104,0.0,0.0,0.15762208,0.07881104,0.15762208,0.0,0.0,0.07881104,0.07881104,0.07881104,0.0,0.0,0.0,0.07881104,0.0,0.0,0.15762208,0.07881104,0.0,0.07881104,0.23643312,1.0,1.0,1.0,0.02,0.54,0.05,0.0,0.0,0.0,0.1,1.0,0.3,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,DB00882,drug,0.0,0.0,0.07930516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07930516,0.23791547,0.31722063,0.0,0.0,0.0,0.07930516,0.0,0.0,0.07930516,0.07930516,0.0,0.0,0.0,0.0,0.0,0.15861031,0.07930516,0.0,0.07930516,0.07930516,0.07930516,0.0,0.0,0.0,0.07930516,0.0,0.0,0.0,0.0,0.0,0.07930516,0.15861031,0.15861031,0.0,0.0,0.15861031,0.07930516,0.07930516,0.15861031,0.0,0.07930516,0.0,0.0,0.31722063,0.0,0.07930516,0.15861031,0.07930516,0.0,0.0,0.15861031,0.0,0.15861031,0.0,0.07930516,0.15861031,0.07930516,0.0,0.0,0.15861031,0.0,0.07930516,0.0,0.0,0.07930516,0.0,0.0,0.0,0.15861031,0.15861031,0.0,0.07930516,0.07930516,0.07930516,0.07930516,0.0,0.07930516,0.0,0.0,0.0,0.15861031,0.0,0.07930516,0.0,0.0,0.07930516,0.0,0.15861031,0.0,0.0,0.0,0.07930516,0.07930516,0.0,0.07930516,0.15861031,0.0,0.07930516,0.15861031,0.07930516,0.0,0.0,0.0,0.15861031,0.07930516,0.0,0.07930516,0.0,0.07930516,0.07930516,0.0,0.0,0.15861031,0.0,0.0,0.07930516,0.23791547,1.0,1.0,1.0,0.04,0.36,0.1,0.0,0.0,0.0,0.05,0.85,0.0,0.35,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,DB00897,drug,0.0,0.0,0.16384639,0.16384639,0.0,0.081923194,0.0,0.081923194,0.081923194,0.0,0.081923194,0.24576958,0.081923194,0.0,0.0,0.0,0.0,0.0,0.0,0.081923194,0.081923194,0.081923194,0.081923194,0.0,0.0,0.0,0.16384639,0.0,0.0,0.081923194,0.081923194,0.081923194,0.0,0.081923194,0.0,0.0,0.0,0.0,0.0,0.081923194,0.0,0.0,0.16384639,0.081923194,0.0,0.081923194,0.16384639,0.081923194,0.0,0.081923194,0.0,0.081923194,0.0,0.0,0.32769278,0.0,0.081923194,0.16384639,0.0,0.081923194,0.0,0.16384639,0.0,0.16384639,0.0,0.16384639,0.24576958,0.081923194,0.0,0.0,0.081923194,0.0,0.0,0.081923194,0.081923194,0.0,0.081923194,0.0,0.0,0.0,0.081923194,0.081923194,0.0,0.0,0.081923194,0.0,0.081923194,0.16384639,0.081923194,0.0,0.0,0.081923194,0.081923194,0.0,0.0,0.0,0.081923194,0.0,0.24576958,0.081923194,0.081923194,0.0,0.16384639,0.081923194,0.0,0.081923194,0.16384639,0.0,0.0,0.16384639,0.081923194,0.0,0.0,0.0,0.081923194,0.081923194,0.0,0.0,0.0,0.081923194,0.0,0.0,0.0,0.16384639,0.0,0.0,0.16384639,0.16384639,1.0,1.0,1.0,0.3,0.2,0.75,0.0,0.0,0.0,0.05,0.45,0.0,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,DB00899,drug,0.0,0.0,0.14509524,0.0,0.0,0.07254762,0.14509524,0.0,0.0,0.0,0.21764287,0.21764287,0.07254762,0.07254762,0.0,0.0,0.0,0.0,0.0,0.14509524,0.07254762,0.07254762,0.07254762,0.0,0.0,0.0,0.14509524,0.0,0.0,0.14509524,0.07254762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254762,0.07254762,0.0,0.14509524,0.14509524,0.0,0.0,0.14509524,0.14509524,0.07254762,0.14509524,0.07254762,0.07254762,0.07254762,0.0,0.2901905,0.0,0.07254762,0.14509524,0.0,0.0,0.0,0.14509524,0.0,0.14509524,0.0,0.07254762,0.21764287,0.07254762,0.0,0.07254762,0.21764287,0.0,0.07254762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14509524,0.14509524,0.0,0.0,0.14509524,0.07254762,0.0,0.07254762,0.0,0.0,0.0,0.07254762,0.07254762,0.0,0.0,0.0,0.07254762,0.0,0.14509524,0.0,0.0,0.0,0.07254762,0.0,0.0,0.14509524,0.14509524,0.0,0.07254762,0.21764287,0.07254762,0.0,0.0,0.0,0.07254762,0.14509524,0.14509524,0.07254762,0.0,0.0,0.0,0.0,0.0,0.21764287,0.0,0.0,0.14509524,0.14509524,1.0,1.0,1.0,0.06,0.04,0.15,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,DB00901,drug,0.0,0.0,0.08111071,0.0,0.0,0.0,0.0,0.08111071,0.0,0.08111071,0.16222142,0.24333213,0.16222142,0.0,0.0,0.0,0.0,0.08111071,0.08111071,0.16222142,0.0,0.0,0.0,0.08111071,0.0,0.08111071,0.24333213,0.0,0.0,0.08111071,0.08111071,0.0,0.08111071,0.0,0.08111071,0.08111071,0.0,0.08111071,0.0,0.0,0.0,0.0,0.16222142,0.08111071,0.16222142,0.0,0.16222142,0.08111071,0.08111071,0.08111071,0.08111071,0.08111071,0.0,0.0,0.32444283,0.0,0.0,0.16222142,0.0,0.0,0.0,0.16222142,0.0,0.16222142,0.0,0.08111071,0.16222142,0.08111071,0.0,0.08111071,0.08111071,0.08111071,0.0,0.08111071,0.0,0.0,0.08111071,0.0,0.0,0.08111071,0.08111071,0.0,0.08111071,0.0,0.16222142,0.08111071,0.0,0.0,0.0,0.0,0.0,0.08111071,0.08111071,0.08111071,0.0,0.0,0.16222142,0.0,0.16222142,0.0,0.08111071,0.0,0.08111071,0.08111071,0.0,0.16222142,0.0,0.0,0.16222142,0.16222142,0.08111071,0.0,0.0,0.08111071,0.08111071,0.08111071,0.0,0.0,0.08111071,0.0,0.16222142,0.0,0.0,0.16222142,0.0,0.0,0.08111071,0.16222142,1.0,1.0,1.0,0.02,0.14,0.05,0.0,0.0,0.0,0.35,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,DB00902,drug,0.0,0.0,0.07580981,0.07580981,0.15161961,0.0,0.07580981,0.07580981,0.0,0.0,0.07580981,0.22742942,0.07580981,0.0,0.07580981,0.0,0.07580981,0.0,0.0,0.07580981,0.0,0.0,0.0,0.07580981,0.0,0.0,0.30323923,0.0,0.07580981,0.07580981,0.07580981,0.0,0.07580981,0.07580981,0.0,0.07580981,0.0,0.0,0.0,0.07580981,0.0,0.0,0.15161961,0.07580981,0.0,0.0,0.15161961,0.15161961,0.0,0.0,0.0,0.07580981,0.15161961,0.0,0.30323923,0.0,0.15161961,0.15161961,0.0,0.0,0.07580981,0.15161961,0.0,0.15161961,0.0,0.07580981,0.15161961,0.07580981,0.0,0.0,0.07580981,0.07580981,0.0,0.0,0.0,0.07580981,0.07580981,0.0,0.15161961,0.07580981,0.07580981,0.07580981,0.0,0.0,0.07580981,0.0,0.0,0.07580981,0.0,0.07580981,0.0,0.22742942,0.0,0.0,0.0,0.0,0.15161961,0.07580981,0.15161961,0.0,0.07580981,0.07580981,0.15161961,0.0,0.07580981,0.15161961,0.0,0.0,0.15161961,0.15161961,0.07580981,0.07580981,0.0,0.0,0.07580981,0.07580981,0.07580981,0.0,0.0,0.0,0.0,0.0,0.07580981,0.15161961,0.0,0.0,0.07580981,0.22742942,1.0,1.0,1.0,0.02,0.06,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,DB00904,drug,0.0,0.14948702,0.07474351,0.0,0.0,0.0,0.07474351,0.0,0.0,0.0,0.14948702,0.22423053,0.07474351,0.0,0.0,0.0,0.0,0.07474351,0.0,0.07474351,0.0,0.0,0.0,0.14948702,0.0,0.07474351,0.22423053,0.0,0.0,0.07474351,0.07474351,0.0,0.07474351,0.07474351,0.0,0.07474351,0.0,0.07474351,0.0,0.0,0.0,0.07474351,0.14948702,0.07474351,0.07474351,0.07474351,0.14948702,0.07474351,0.0,0.0,0.0,0.14948702,0.0,0.0,0.29897404,0.0,0.0,0.22423053,0.0,0.0,0.0,0.14948702,0.07474351,0.14948702,0.0,0.07474351,0.14948702,0.07474351,0.0,0.0,0.14948702,0.07474351,0.0,0.0,0.0,0.0,0.07474351,0.0,0.0,0.07474351,0.07474351,0.0,0.0,0.0,0.14948702,0.07474351,0.0,0.0,0.0,0.07474351,0.14948702,0.07474351,0.0,0.0,0.07474351,0.0,0.14948702,0.0,0.22423053,0.0,0.0,0.0,0.07474351,0.07474351,0.07474351,0.07474351,0.0,0.07474351,0.07474351,0.29897404,0.14948702,0.0,0.0,0.07474351,0.14948702,0.14948702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14948702,0.0,0.0,0.14948702,0.14948702,1.0,1.0,1.0,0.1,0.16,0.25,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,DB00906,drug,0.0,0.0,0.07602859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07602859,0.22808577,0.15205719,0.07602859,0.0,0.07602859,0.0,0.0,0.0,0.07602859,0.0,0.0,0.0,0.07602859,0.0,0.0,0.30411437,0.0,0.0,0.07602859,0.15205719,0.0,0.07602859,0.07602859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15205719,0.07602859,0.0,0.07602859,0.15205719,0.15205719,0.0,0.0,0.0,0.07602859,0.07602859,0.0,0.38014296,0.0,0.07602859,0.15205719,0.0,0.07602859,0.07602859,0.15205719,0.0,0.15205719,0.0,0.07602859,0.15205719,0.07602859,0.07602859,0.07602859,0.07602859,0.0,0.0,0.0,0.0,0.15205719,0.07602859,0.0,0.0,0.07602859,0.07602859,0.0,0.0,0.07602859,0.15205719,0.0,0.0,0.0,0.0,0.15205719,0.0,0.22808577,0.0,0.0,0.0,0.0,0.15205719,0.0,0.22808577,0.07602859,0.0,0.07602859,0.07602859,0.0,0.0,0.15205719,0.07602859,0.0,0.0,0.15205719,0.07602859,0.0,0.0,0.0,0.15205719,0.07602859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15205719,0.0,0.07602859,0.07602859,0.15205719,1.0,1.0,1.0,0.02,0.08,0.05,0.0,0.0,0.0,0.05,0.15,0.0,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,DB00907,drug,0.0,0.0,0.07881104,0.07881104,0.0,0.0,0.0,0.0,0.0,0.15762208,0.07881104,0.31524417,0.07881104,0.07881104,0.07881104,0.0,0.0,0.0,0.0,0.07881104,0.0,0.15762208,0.0,0.07881104,0.0,0.0,0.31524417,0.0,0.0,0.07881104,0.07881104,0.0,0.07881104,0.0,0.0,0.0,0.07881104,0.0,0.0,0.0,0.0,0.0,0.15762208,0.15762208,0.0,0.0,0.23643312,0.07881104,0.0,0.0,0.0,0.15762208,0.0,0.0,0.31524417,0.0,0.07881104,0.15762208,0.0,0.0,0.0,0.23643312,0.07881104,0.15762208,0.0,0.07881104,0.15762208,0.07881104,0.0,0.0,0.07881104,0.0,0.0,0.0,0.0,0.0,0.07881104,0.0,0.0,0.07881104,0.07881104,0.07881104,0.15762208,0.0,0.07881104,0.0,0.0,0.0,0.0,0.07881104,0.0,0.07881104,0.0,0.0,0.0,0.0,0.15762208,0.07881104,0.15762208,0.07881104,0.0,0.07881104,0.07881104,0.0,0.0,0.07881104,0.0,0.0,0.0,0.15762208,0.07881104,0.0,0.0,0.0,0.07881104,0.07881104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23643312,0.0,0.0,0.07881104,0.15762208,1.0,1.0,1.0,0.32,0.08,0.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,DB00908,drug,0.08032193,0.0,0.08032193,0.0,0.0,0.0,0.0,0.0,0.08032193,0.0,0.08032193,0.2409658,0.16064386,0.0,0.0,0.0,0.0,0.0,0.0,0.16064386,0.0,0.0,0.0,0.08032193,0.0,0.0,0.32128772,0.0,0.0,0.08032193,0.08032193,0.0,0.08032193,0.08032193,0.0,0.0,0.08032193,0.0,0.0,0.0,0.0,0.0,0.16064386,0.08032193,0.0,0.08032193,0.16064386,0.08032193,0.0,0.0,0.0,0.08032193,0.0,0.0,0.32128772,0.0,0.08032193,0.16064386,0.0,0.0,0.08032193,0.16064386,0.08032193,0.16064386,0.0,0.08032193,0.16064386,0.08032193,0.0,0.0,0.08032193,0.0,0.08032193,0.0,0.0,0.0,0.08032193,0.08032193,0.0,0.08032193,0.08032193,0.0,0.0,0.0,0.16064386,0.0,0.0,0.08032193,0.0,0.16064386,0.0,0.08032193,0.08032193,0.0,0.08032193,0.08032193,0.16064386,0.08032193,0.16064386,0.0,0.0,0.0,0.08032193,0.0,0.08032193,0.16064386,0.0,0.0,0.0,0.16064386,0.08032193,0.2409658,0.0,0.08032193,0.08032193,0.08032193,0.0,0.0,0.0,0.08032193,0.0,0.0,0.0,0.16064386,0.08032193,0.08032193,0.08032193,0.16064386,1.0,1.0,1.0,0.1,0.28,0.25,0.0,0.0,0.0,0.1,0.6,0.0,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,DB00909,drug,0.0,0.0,0.07580981,0.0,0.07580981,0.07580981,0.0,0.07580981,0.0,0.07580981,0.07580981,0.22742942,0.15161961,0.0,0.07580981,0.07580981,0.0,0.0,0.07580981,0.07580981,0.0,0.0,0.07580981,0.07580981,0.07580981,0.0,0.22742942,0.0,0.0,0.07580981,0.07580981,0.0,0.15161961,0.07580981,0.07580981,0.15161961,0.0,0.0,0.0,0.0,0.0,0.0,0.15161961,0.07580981,0.0,0.0,0.22742942,0.15161961,0.0,0.0,0.0,0.07580981,0.0,0.0,0.30323923,0.0,0.0,0.22742942,0.0,0.0,0.07580981,0.15161961,0.0,0.15161961,0.0,0.15161961,0.15161961,0.07580981,0.0,0.0,0.07580981,0.0,0.07580981,0.0,0.0,0.0,0.15161961,0.0,0.0,0.07580981,0.07580981,0.0,0.0,0.07580981,0.07580981,0.0,0.0,0.0,0.0,0.0,0.0,0.07580981,0.0,0.0,0.0,0.0,0.15161961,0.0,0.15161961,0.0,0.0,0.0,0.07580981,0.0,0.0,0.15161961,0.0,0.0,0.07580981,0.15161961,0.07580981,0.22742942,0.0,0.0,0.07580981,0.07580981,0.0,0.0,0.0,0.0,0.07580981,0.07580981,0.07580981,0.30323923,0.0,0.0,0.07580981,0.15161961,1.0,1.0,1.0,0.22,0.24,0.55,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,DB00912,drug,0.0,0.07647191,0.07647191,0.0,0.15294382,0.0,0.0,0.0,0.0,0.0,0.15294382,0.22941573,0.15294382,0.0,0.0,0.0,0.0,0.0,0.07647191,0.15294382,0.0,0.0,0.0,0.07647191,0.15294382,0.0,0.22941573,0.0,0.0,0.15294382,0.15294382,0.07647191,0.07647191,0.15294382,0.0,0.15294382,0.0,0.15294382,0.0,0.0,0.0,0.0,0.15294382,0.07647191,0.0,0.0,0.15294382,0.07647191,0.0,0.0,0.0,0.07647191,0.0,0.0,0.30588764,0.07647191,0.07647191,0.15294382,0.0,0.0,0.0,0.15294382,0.0,0.15294382,0.0,0.07647191,0.15294382,0.07647191,0.0,0.0,0.07647191,0.07647191,0.07647191,0.0,0.0,0.0,0.0,0.0,0.0,0.07647191,0.07647191,0.0,0.07647191,0.0,0.15294382,0.0,0.0,0.07647191,0.0,0.15294382,0.07647191,0.07647191,0.07647191,0.0,0.0,0.07647191,0.07647191,0.0,0.15294382,0.0,0.0,0.0,0.07647191,0.07647191,0.0,0.15294382,0.07647191,0.07647191,0.0,0.22941573,0.07647191,0.07647191,0.0,0.0,0.07647191,0.07647191,0.07647191,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573,0.0,0.0,0.07647191,0.15294382,1.0,1.0,1.0,0.04,0.32,0.1,0.0,0.0,0.0,0.1,0.7,0.0,1.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
